DATE,GAME_ID,TEAM_A,TEAM_A_ID,TEAM_A_SCORE,TEAM_B,TEAM_B_ID,TEAM_B_SCORE,TEAM_A_POINTS,TEAM_B_POINTS
22/10/2019,21900001,NOP,10,64.01541799635001,TOR,26,73.80696635550319,122,130
22/10/2019,21900002,LAL,27,82.80526052679225,LAC,21,77.63737654160774,102,112
23/10/2019,21900003,CHI,11,73.89649615338385,CHA,17,72.33178577833694,125,126
23/10/2019,21900004,DET,23,73.04395749103556,IND,22,74.11715550732261,119,110
23/10/2019,21900005,CLE,14,74.99837008852089,ORL,30,67.97746133386337,85,94
23/10/2019,21900006,MIN,19,73.8313778938815,BKN,16,74.28787448526155,127,126
23/10/2019,21900007,MEM,24,76.88531242671819,MIA,25,79.33189962393347,101,120
23/10/2019,21900008,BOS,9,80.30305223970615,PHI,15,71.08515443175374,93,107
23/10/2019,21900009,WAS,4,72.563368779047,DAL,5,69.96559522091194,100,108
23/10/2019,21900010,NYK,8,66.01210684639145,SAS,20,73.60057038007066,111,120
23/10/2019,21900011,OKC,29,68.15407604998519,UTA,18,75.41477963510411,95,100
23/10/2019,21900012,SAC,13,79.2718914478331,PHX,7,73.10777751310908,95,124
23/10/2019,21900013,DEN,3,66.69289636052375,POR,2,77.22528492784927,108,100
24/10/2019,21900014,ATL,12,74.17567747459759,DET,23,73.04395749103556,117,100
24/10/2019,21900015,MIL,6,73.42037428265223,HOU,28,67.11216297865707,117,111
24/10/2019,21900016,LAC,21,77.63737654160774,GSW,1,85.10087095120355,141,122
25/10/2019,21900017,TOR,26,73.80696635550319,BOS,9,80.30305223970615,106,112
25/10/2019,21900018,MIN,19,73.8313778938815,CHA,17,72.33178577833694,121,99
25/10/2019,21900019,NYK,8,66.01210684639145,BKN,16,74.28787448526155,109,113
25/10/2019,21900020,CHI,11,73.89649615338385,MEM,24,76.88531242671819,110,102
25/10/2019,21900021,DAL,5,69.96559522091194,NOP,10,64.01541799635001,123,116
25/10/2019,21900022,WAS,4,72.563368779047,OKC,29,68.15407604998519,97,85
25/10/2019,21900023,PHX,7,73.10777751310908,DEN,3,66.69289636052375,107,108
25/10/2019,21900024,POR,2,77.22528492784927,SAC,13,79.2718914478331,122,112
25/10/2019,21900025,UTA,18,75.41477963510411,LAL,27,82.80526052679225,86,95
26/10/2019,21900026,MIA,25,79.33189962393347,MIL,6,73.42037428265223,131,126
26/10/2019,21900027,PHI,15,71.08515443175374,DET,23,73.04395749103556,117,111
26/10/2019,21900028,ORL,30,67.97746133386337,ATL,12,74.17567747459759,99,103
26/10/2019,21900029,BOS,9,80.30305223970615,NYK,8,66.01210684639145,118,95
26/10/2019,21900030,IND,22,74.11715550732261,CLE,14,74.99837008852089,99,110
26/10/2019,21900031,TOR,26,73.80696635550319,CHI,11,73.89649615338385,108,84
26/10/2019,21900032,NOP,10,64.01541799635001,HOU,28,67.11216297865707,123,126
26/10/2019,21900033,WAS,4,72.563368779047,SAS,20,73.60057038007066,122,124
26/10/2019,21900034,SAC,13,79.2718914478331,UTA,18,75.41477963510411,81,113
26/10/2019,21900035,LAC,21,77.63737654160774,PHX,7,73.10777751310908,122,130
27/10/2019,21900036,GSW,1,85.10087095120355,OKC,29,68.15407604998519,92,120
27/10/2019,21900037,BKN,16,74.28787448526155,MEM,24,76.88531242671819,133,134
27/10/2019,21900038,POR,2,77.22528492784927,DAL,5,69.96559522091194,121,119
27/10/2019,21900039,MIA,25,79.33189962393347,MIN,19,73.8313778938815,109,116
27/10/2019,21900040,CHA,17,72.33178577833694,LAL,27,82.80526052679225,101,120
28/10/2019,21900041,IND,22,74.11715550732261,DET,23,73.04395749103556,94,96
28/10/2019,21900042,CHI,11,73.89649615338385,NYK,8,66.01210684639145,98,105
28/10/2019,21900043,PHI,15,71.08515443175374,ATL,12,74.17567747459759,105,103
28/10/2019,21900044,ORL,30,67.97746133386337,TOR,26,73.80696635550319,95,104
28/10/2019,21900045,OKC,29,68.15407604998519,HOU,28,67.11216297865707,112,116
28/10/2019,21900046,CLE,14,74.99837008852089,MIL,6,73.42037428265223,112,129
28/10/2019,21900047,GSW,1,85.10087095120355,NOP,10,64.01541799635001,134,123
28/10/2019,21900048,POR,2,77.22528492784927,SAS,20,73.60057038007066,110,113
28/10/2019,21900049,UTA,18,75.41477963510411,PHX,7,73.10777751310908,96,95
28/10/2019,21900050,DEN,3,66.69289636052375,SAC,13,79.2718914478331,101,94
28/10/2019,21900051,CHA,17,72.33178577833694,LAC,21,77.63737654160774,96,111
29/10/2019,21900052,ATL,12,74.17567747459759,MIA,25,79.33189962393347,97,112
29/10/2019,21900053,DAL,5,69.96559522091194,DEN,3,66.69289636052375,109,106
29/10/2019,21900054,MEM,24,76.88531242671819,LAL,27,82.80526052679225,91,120
30/10/2019,21900055,CHI,11,73.89649615338385,CLE,14,74.99837008852089,111,117
30/10/2019,21900056,NYK,8,66.01210684639145,ORL,30,67.97746133386337,83,95
30/10/2019,21900057,MIN,19,73.8313778938815,PHI,15,71.08515443175374,95,117
30/10/2019,21900058,MIL,6,73.42037428265223,BOS,9,80.30305223970615,105,116
30/10/2019,21900059,IND,22,74.11715550732261,BKN,16,74.28787448526155,118,108
30/10/2019,21900060,DET,23,73.04395749103556,TOR,26,73.80696635550319,113,125
30/10/2019,21900061,HOU,28,67.11216297865707,WAS,4,72.563368779047,159,158
30/10/2019,21900062,POR,2,77.22528492784927,OKC,29,68.15407604998519,102,99
30/10/2019,21900063,LAC,21,77.63737654160774,UTA,18,75.41477963510411,96,110
30/10/2019,21900064,CHA,17,72.33178577833694,SAC,13,79.2718914478331,118,111
30/10/2019,21900065,PHX,7,73.10777751310908,GSW,1,85.10087095120355,121,110
31/10/2019,21900066,MIA,25,79.33189962393347,ATL,12,74.17567747459759,106,97
31/10/2019,21900067,DEN,3,66.69289636052375,NOP,10,64.01541799635001,107,122
31/10/2019,21900068,SAS,20,73.60057038007066,LAC,21,77.63737654160774,97,103
01/11/2019,21900069,HOU,28,67.11216297865707,BKN,16,74.28787448526155,116,123
01/11/2019,21900070,CLE,14,74.99837008852089,IND,22,74.11715550732261,95,102
01/11/2019,21900071,MIL,6,73.42037428265223,ORL,30,67.97746133386337,123,91
01/11/2019,21900072,NYK,8,66.01210684639145,BOS,9,80.30305223970615,102,104
01/11/2019,21900073,DET,23,73.04395749103556,CHI,11,73.89649615338385,106,112
01/11/2019,21900074,LAL,27,82.80526052679225,DAL,5,69.96559522091194,119,110
01/11/2019,21900075,UTA,18,75.41477963510411,SAC,13,79.2718914478331,101,102
01/11/2019,21900076,SAS,20,73.60057038007066,GSW,1,85.10087095120355,127,110
02/11/2019,21900077,NOP,10,64.01541799635001,OKC,29,68.15407604998519,104,115
02/11/2019,21900078,BKN,16,74.28787448526155,DET,23,73.04395749103556,109,113
02/11/2019,21900079,DEN,3,66.69289636052375,ORL,30,67.97746133386337,91,87
02/11/2019,21900080,MIN,19,73.8313778938815,WAS,4,72.563368779047,131,109
02/11/2019,21900081,PHX,7,73.10777751310908,MEM,24,76.88531242671819,114,105
02/11/2019,21900082,TOR,26,73.80696635550319,MIL,6,73.42037428265223,105,115
02/11/2019,21900083,CHA,17,72.33178577833694,GSW,1,85.10087095120355,93,87
02/11/2019,21900084,PHI,15,71.08515443175374,POR,2,77.22528492784927,129,128
03/11/2019,21900085,CHI,11,73.89649615338385,IND,22,74.11715550732261,95,108
03/11/2019,21900086,HOU,28,67.11216297865707,MIA,25,79.33189962393347,100,129
03/11/2019,21900087,SAC,13,79.2718914478331,NYK,8,66.01210684639145,113,92
03/11/2019,21900088,LAL,27,82.80526052679225,SAS,20,73.60057038007066,103,96
03/11/2019,21900089,DAL,5,69.96559522091194,CLE,14,74.99837008852089,131,111
03/11/2019,21900090,UTA,18,75.41477963510411,LAC,21,77.63737654160774,94,105
04/11/2019,21900091,DET,23,73.04395749103556,WAS,4,72.563368779047,99,115
04/11/2019,21900092,NOP,10,64.01541799635001,BKN,16,74.28787448526155,125,135
04/11/2019,21900093,HOU,28,67.11216297865707,MEM,24,76.88531242671819,107,100
04/11/2019,21900094,MIL,6,73.42037428265223,MIN,19,73.8313778938815,134,106
04/11/2019,21900095,PHI,15,71.08515443175374,PHX,7,73.10777751310908,109,114
04/11/2019,21900096,POR,2,77.22528492784927,GSW,1,85.10087095120355,118,127
05/11/2019,21900097,IND,22,74.11715550732261,CHA,17,72.33178577833694,120,122
05/11/2019,21900098,BOS,9,80.30305223970615,CLE,14,74.99837008852089,119,113
05/11/2019,21900099,SAS,20,73.60057038007066,ATL,12,74.17567747459759,100,108
05/11/2019,21900100,LAL,27,82.80526052679225,CHI,11,73.89649615338385,118,112
05/11/2019,21900101,ORL,30,67.97746133386337,OKC,29,68.15407604998519,94,102
05/11/2019,21900102,MIA,25,79.33189962393347,DEN,3,66.69289636052375,89,109
06/11/2019,21900103,NYK,8,66.01210684639145,DET,23,73.04395749103556,102,122
06/11/2019,21900104,WAS,4,72.563368779047,IND,22,74.11715550732261,106,121
06/11/2019,21900105,CHI,11,73.89649615338385,ATL,12,74.17567747459759,113,93
06/11/2019,21900106,SAC,13,79.2718914478331,TOR,26,73.80696635550319,120,124
06/11/2019,21900107,GSW,1,85.10087095120355,HOU,28,67.11216297865707,112,129
06/11/2019,21900108,MIN,19,73.8313778938815,MEM,24,76.88531242671819,121,137
06/11/2019,21900109,ORL,30,67.97746133386337,DAL,5,69.96559522091194,106,107
06/11/2019,21900110,PHI,15,71.08515443175374,UTA,18,75.41477963510411,104,106
06/11/2019,21900111,MIL,6,73.42037428265223,LAC,21,77.63737654160774,129,124
07/11/2019,21900112,BOS,9,80.30305223970615,CHA,17,72.33178577833694,108,87
07/11/2019,21900113,OKC,29,68.15407604998519,SAS,20,73.60057038007066,112,121
07/11/2019,21900114,MIA,25,79.33189962393347,PHX,7,73.10777751310908,124,108
07/11/2019,21900115,POR,2,77.22528492784927,LAC,21,77.63737654160774,101,107
08/11/2019,21900116,DET,23,73.04395749103556,IND,22,74.11715550732261,106,112
08/11/2019,21900117,MEM,24,76.88531242671819,ORL,30,67.97746133386337,86,118
08/11/2019,21900118,CLE,14,74.99837008852089,WAS,4,72.563368779047,113,100
08/11/2019,21900119,SAC,13,79.2718914478331,ATL,12,74.17567747459759,121,109
08/11/2019,21900120,GSW,1,85.10087095120355,MIN,19,73.8313778938815,119,125
08/11/2019,21900121,TOR,26,73.80696635550319,NOP,10,64.01541799635001,122,104
08/11/2019,21900122,NYK,8,66.01210684639145,DAL,5,69.96559522091194,106,102
08/11/2019,21900123,PHI,15,71.08515443175374,DEN,3,66.69289636052375,97,100
08/11/2019,21900124,MIL,6,73.42037428265223,UTA,18,75.41477963510411,100,103
08/11/2019,21900125,BKN,16,74.28787448526155,POR,2,77.22528492784927,119,115
08/11/2019,21900126,MIA,25,79.33189962393347,LAL,27,82.80526052679225,80,95
09/11/2019,21900127,BOS,9,80.30305223970615,SAS,20,73.60057038007066,135,115
09/11/2019,21900128,NOP,10,64.01541799635001,CHA,17,72.33178577833694,115,110
09/11/2019,21900129,HOU,28,67.11216297865707,CHI,11,73.89649615338385,117,94
09/11/2019,21900130,DAL,5,69.96559522091194,MEM,24,76.88531242671819,138,122
09/11/2019,21900131,GSW,1,85.10087095120355,OKC,29,68.15407604998519,108,114
10/11/2019,21900132,DEN,3,66.69289636052375,MIN,19,73.8313778938815,100,98
10/11/2019,21900133,IND,22,74.11715550732261,ORL,30,67.97746133386337,109,102
10/11/2019,21900134,CHA,17,72.33178577833694,PHI,15,71.08515443175374,106,114
10/11/2019,21900135,MIL,6,73.42037428265223,OKC,29,68.15407604998519,121,119
10/11/2019,21900136,CLE,14,74.99837008852089,NYK,8,66.01210684639145,108,87
10/11/2019,21900137,BKN,16,74.28787448526155,PHX,7,73.10777751310908,112,138
10/11/2019,21900138,ATL,12,74.17567747459759,POR,2,77.22528492784927,113,124
10/11/2019,21900139,TOR,26,73.80696635550319,LAL,27,82.80526052679225,113,104
11/11/2019,21900140,MIN,19,73.8313778938815,DET,23,73.04395749103556,120,114
11/11/2019,21900141,DAL,5,69.96559522091194,BOS,9,80.30305223970615,106,116
11/11/2019,21900143,MEM,24,76.88531242671819,SAS,20,73.60057038007066,113,109
11/11/2019,21900142,HOU,28,67.11216297865707,NOP,10,64.01541799635001,122,116
11/11/2019,21900144,UTA,18,75.41477963510411,GSW,1,85.10087095120355,122,108
11/11/2019,21900145,TOR,26,73.80696635550319,LAC,21,77.63737654160774,88,98
12/11/2019,21900146,OKC,29,68.15407604998519,IND,22,74.11715550732261,85,111
12/11/2019,21900147,CLE,14,74.99837008852089,PHI,15,71.08515443175374,97,98
12/11/2019,21900148,DET,23,73.04395749103556,MIA,25,79.33189962393347,108,117
12/11/2019,21900149,NYK,8,66.01210684639145,CHI,11,73.89649615338385,102,120
12/11/2019,21900150,ATL,12,74.17567747459759,DEN,3,66.69289636052375,125,121
12/11/2019,21900151,LAL,27,82.80526052679225,PHX,7,73.10777751310908,123,115
12/11/2019,21900152,BKN,16,74.28787448526155,UTA,18,75.41477963510411,114,119
12/11/2019,21900153,POR,2,77.22528492784927,SAC,13,79.2718914478331,99,107
13/11/2019,21900154,MEM,24,76.88531242671819,CHA,17,72.33178577833694,119,117
13/11/2019,21900155,PHI,15,71.08515443175374,ORL,30,67.97746133386337,97,112
13/11/2019,21900156,WAS,4,72.563368779047,BOS,9,80.30305223970615,133,140
13/11/2019,21900157,LAC,21,77.63737654160774,HOU,28,67.11216297865707,93,102
13/11/2019,21900158,SAS,20,73.60057038007066,MIN,19,73.8313778938815,114,129
13/11/2019,21900159,GSW,1,85.10087095120355,LAL,27,82.80526052679225,94,120
13/11/2019,21900160,TOR,26,73.80696635550319,POR,2,77.22528492784927,114,106
14/11/2019,21900161,MIA,25,79.33189962393347,CLE,14,74.99837008852089,108,97
14/11/2019,21900162,DAL,5,69.96559522091194,NYK,8,66.01210684639145,103,106
14/11/2019,21900163,CHI,11,73.89649615338385,MIL,6,73.42037428265223,115,124
14/11/2019,21900164,LAC,21,77.63737654160774,NOP,10,64.01541799635001,127,132
14/11/2019,21900165,ATL,12,74.17567747459759,PHX,7,73.10777751310908,112,128
14/11/2019,21900166,BKN,16,74.28787448526155,DEN,3,66.69289636052375,93,101
15/11/2019,21900167,DET,23,73.04395749103556,CHA,17,72.33178577833694,106,109
15/11/2019,21900168,SAS,20,73.60057038007066,ORL,30,67.97746133386337,109,111
15/11/2019,21900169,IND,22,74.11715550732261,HOU,28,67.11216297865707,102,111
15/11/2019,21900170,UTA,18,75.41477963510411,MEM,24,76.88531242671819,106,107
15/11/2019,21900171,WAS,4,72.563368779047,MIN,19,73.8313778938815,137,116
15/11/2019,21900172,PHI,15,71.08515443175374,OKC,29,68.15407604998519,119,127
15/11/2019,21900173,BOS,9,80.30305223970615,GSW,1,85.10087095120355,105,100
15/11/2019,21900174,SAC,13,79.2718914478331,LAL,27,82.80526052679225,97,99
16/11/2019,21900175,BKN,16,74.28787448526155,CHI,11,73.89649615338385,117,111
16/11/2019,21900176,MIL,6,73.42037428265223,IND,22,74.11715550732261,102,83
16/11/2019,21900177,CHA,17,72.33178577833694,NYK,8,66.01210684639145,103,102
16/11/2019,21900178,NOP,10,64.01541799635001,MIA,25,79.33189962393347,94,109
16/11/2019,21900179,HOU,28,67.11216297865707,MIN,19,73.8313778938815,125,105
16/11/2019,21900180,TOR,26,73.80696635550319,DAL,5,69.96559522091194,102,110
16/11/2019,21900181,POR,2,77.22528492784927,SAS,20,73.60057038007066,121,116
16/11/2019,21900182,ATL,12,74.17567747459759,LAC,21,77.63737654160774,101,150
17/11/2019,21900183,PHI,15,71.08515443175374,CLE,14,74.99837008852089,114,95
17/11/2019,21900184,BOS,9,80.30305223970615,SAC,13,79.2718914478331,99,100
17/11/2019,21900185,WAS,4,72.563368779047,ORL,30,67.97746133386337,121,125
17/11/2019,21900186,DEN,3,66.69289636052375,MEM,24,76.88531242671819,131,114
17/11/2019,21900187,GSW,1,85.10087095120355,NOP,10,64.01541799635001,100,108
17/11/2019,21900188,ATL,12,74.17567747459759,LAL,27,82.80526052679225,101,122
18/11/2019,21900189,CLE,14,74.99837008852089,NYK,8,66.01210684639145,105,123
18/11/2019,21900190,IND,22,74.11715550732261,BKN,16,74.28787448526155,115,86
18/11/2019,21900191,CHA,17,72.33178577833694,TOR,26,73.80696635550319,96,132
18/11/2019,21900192,MIL,6,73.42037428265223,CHI,11,73.89649615338385,115,101
18/11/2019,21900193,POR,2,77.22528492784927,HOU,28,67.11216297865707,108,132
18/11/2019,21900194,SAS,20,73.60057038007066,DAL,5,69.96559522091194,110,117
18/11/2019,21900195,BOS,9,80.30305223970615,PHX,7,73.10777751310908,99,85
18/11/2019,21900196,MIN,19,73.8313778938815,UTA,18,75.41477963510411,112,102
18/11/2019,21900197,OKC,29,68.15407604998519,LAC,21,77.63737654160774,88,90
19/11/2019,21900198,GSW,1,85.10087095120355,MEM,24,76.88531242671819,114,95
19/11/2019,21900199,POR,2,77.22528492784927,NOP,10,64.01541799635001,104,115
19/11/2019,21900200,PHX,7,73.10777751310908,SAC,13,79.2718914478331,116,120
19/11/2019,21900201,OKC,29,68.15407604998519,LAL,27,82.80526052679225,107,112
20/11/2019,21900202,NYK,8,66.01210684639145,PHI,15,71.08515443175374,104,109
20/11/2019,21900203,SAS,20,73.60057038007066,WAS,4,72.563368779047,132,138
20/11/2019,21900204,MIL,6,73.42037428265223,ATL,12,74.17567747459759,135,127
20/11/2019,21900205,CHA,17,72.33178577833694,BKN,16,74.28787448526155,91,101
20/11/2019,21900206,CLE,14,74.99837008852089,MIA,25,79.33189962393347,100,124
20/11/2019,21900207,ORL,30,67.97746133386337,TOR,26,73.80696635550319,97,113
20/11/2019,21900208,GSW,1,85.10087095120355,DAL,5,69.96559522091194,94,142
20/11/2019,21900209,DET,23,73.04395749103556,CHI,11,73.89649615338385,89,109
20/11/2019,21900210,UTA,18,75.41477963510411,MIN,19,73.8313778938815,103,95
20/11/2019,21900211,HOU,28,67.11216297865707,DEN,3,66.69289636052375,95,105
20/11/2019,21900212,BOS,9,80.30305223970615,LAC,21,77.63737654160774,104,107
21/11/2019,21900213,POR,2,77.22528492784927,MIL,6,73.42037428265223,129,137
21/11/2019,21900214,NOP,10,64.01541799635001,PHX,7,73.10777751310908,124,121
22/11/2019,21900215,ATL,12,74.17567747459759,DET,23,73.04395749103556,103,128
22/11/2019,21900216,CHA,17,72.33178577833694,WAS,4,72.563368779047,118,125
22/11/2019,21900217,SAC,13,79.2718914478331,BKN,16,74.28787448526155,97,116
22/11/2019,21900218,SAS,20,73.60057038007066,PHI,15,71.08515443175374,104,115
22/11/2019,21900219,MIA,25,79.33189962393347,CHI,11,73.89649615338385,116,108
22/11/2019,21900220,LAL,27,82.80526052679225,OKC,29,68.15407604998519,130,127
22/11/2019,21900221,CLE,14,74.99837008852089,DAL,5,69.96559522091194,101,143
22/11/2019,21900222,BOS,9,80.30305223970615,DEN,3,66.69289636052375,92,96
22/11/2019,21900223,GSW,1,85.10087095120355,UTA,18,75.41477963510411,109,113
22/11/2019,21900224,HOU,28,67.11216297865707,LAC,21,77.63737654160774,119,122
23/11/2019,21900225,PHX,7,73.10777751310908,MIN,19,73.8313778938815,100,98
23/11/2019,21900226,CHI,11,73.89649615338385,CHA,17,72.33178577833694,116,115
23/11/2019,21900227,ORL,30,67.97746133386337,IND,22,74.11715550732261,106,111
23/11/2019,21900228,TOR,26,73.80696635550319,ATL,12,74.17567747459759,119,116
23/11/2019,21900229,SAS,20,73.60057038007066,NYK,8,66.01210684639145,111,104
23/11/2019,21900230,MIA,25,79.33189962393347,PHI,15,71.08515443175374,86,113
23/11/2019,21900231,POR,2,77.22528492784927,CLE,14,74.99837008852089,104,110
23/11/2019,21900232,LAL,27,82.80526052679225,MEM,24,76.88531242671819,109,108
23/11/2019,21900233,DET,23,73.04395749103556,MIL,6,73.42037428265223,90,104
23/11/2019,21900234,NOP,10,64.01541799635001,UTA,18,75.41477963510411,120,128
24/11/2019,21900235,DAL,5,69.96559522091194,HOU,28,67.11216297865707,137,123
24/11/2019,21900236,BKN,16,74.28787448526155,NYK,8,66.01210684639145,103,101
24/11/2019,21900237,SAC,13,79.2718914478331,WAS,4,72.563368779047,113,106
24/11/2019,21900238,PHX,7,73.10777751310908,DEN,3,66.69289636052375,104,116
24/11/2019,21900239,NOP,10,64.01541799635001,LAC,21,77.63737654160774,109,134
25/11/2019,21900240,BKN,16,74.28787448526155,CLE,14,74.99837008852089,108,106
25/11/2019,21900241,ORL,30,67.97746133386337,DET,23,73.04395749103556,88,103
25/11/2019,21900242,MEM,24,76.88531242671819,IND,22,74.11715550732261,114,126
25/11/2019,21900243,MIN,19,73.8313778938815,ATL,12,74.17567747459759,125,113
25/11/2019,21900244,SAC,13,79.2718914478331,BOS,9,80.30305223970615,102,103
25/11/2019,21900245,CHA,17,72.33178577833694,MIA,25,79.33189962393347,100,117
25/11/2019,21900246,PHI,15,71.08515443175374,TOR,26,73.80696635550319,96,101
25/11/2019,21900247,POR,2,77.22528492784927,CHI,11,73.89649615338385,117,94
25/11/2019,21900248,UTA,18,75.41477963510411,MIL,6,73.42037428265223,118,122
25/11/2019,21900249,LAL,27,82.80526052679225,SAS,20,73.60057038007066,114,104
25/11/2019,21900250,OKC,29,68.15407604998519,GSW,1,85.10087095120355,100,97
26/11/2019,21900251,LAC,21,77.63737654160774,DAL,5,69.96559522091194,114,99
26/11/2019,21900252,WAS,4,72.563368779047,DEN,3,66.69289636052375,104,117
27/11/2019,21900253,BKN,16,74.28787448526155,BOS,9,80.30305223970615,110,121
27/11/2019,21900254,DET,23,73.04395749103556,CHA,17,72.33178577833694,101,102
27/11/2019,21900255,ORL,30,67.97746133386337,CLE,14,74.99837008852089,116,104
27/11/2019,21900256,UTA,18,75.41477963510411,IND,22,74.11715550732261,102,121
27/11/2019,21900257,SAC,13,79.2718914478331,PHI,15,71.08515443175374,91,97
27/11/2019,21900258,NYK,8,66.01210684639145,TOR,26,73.80696635550319,98,126
27/11/2019,21900259,MIA,25,79.33189962393347,HOU,28,67.11216297865707,108,117
27/11/2019,21900260,LAC,21,77.63737654160774,MEM,24,76.88531242671819,121,119
27/11/2019,21900261,ATL,12,74.17567747459759,MIL,6,73.42037428265223,102,111
27/11/2019,21900262,MIN,19,73.8313778938815,SAS,20,73.60057038007066,113,101
27/11/2019,21900263,WAS,4,72.563368779047,PHX,7,73.10777751310908,140,132
27/11/2019,21900264,LAL,27,82.80526052679225,NOP,10,64.01541799635001,114,110
27/11/2019,21900265,OKC,29,68.15407604998519,POR,2,77.22528492784927,119,136
27/11/2019,21900266,CHI,11,73.89649615338385,GSW,1,85.10087095120355,90,104
29/11/2019,21900267,BOS,9,80.30305223970615,BKN,16,74.28787448526155,107,112
29/11/2019,21900268,CHA,17,72.33178577833694,DET,23,73.04395749103556,110,107
29/11/2019,21900269,TOR,26,73.80696635550319,ORL,30,67.97746133386337,90,83
29/11/2019,21900270,MIL,6,73.42037428265223,CLE,14,74.99837008852089,119,110
29/11/2019,21900271,PHI,15,71.08515443175374,NYK,8,66.01210684639145,101,95
29/11/2019,21900272,ATL,12,74.17567747459759,IND,22,74.11715550732261,104,105
29/11/2019,21900273,GSW,1,85.10087095120355,MIA,25,79.33189962393347,105,122
29/11/2019,21900274,UTA,18,75.41477963510411,MEM,24,76.88531242671819,103,94
29/11/2019,21900275,NOP,10,64.01541799635001,OKC,29,68.15407604998519,104,109
29/11/2019,21900276,LAC,21,77.63737654160774,SAS,20,73.60057038007066,97,107
29/11/2019,21900277,DAL,5,69.96559522091194,PHX,7,73.10777751310908,120,113
29/11/2019,21900278,CHI,11,73.89649615338385,POR,2,77.22528492784927,103,107
29/11/2019,21900279,WAS,4,72.563368779047,LAL,27,82.80526052679225,103,125
30/11/2019,21900280,DEN,3,66.69289636052375,SAC,13,79.2718914478331,97,100
30/11/2019,21900281,IND,22,74.11715550732261,PHI,15,71.08515443175374,116,119
30/11/2019,21900282,ATL,12,74.17567747459759,HOU,28,67.11216297865707,111,158
30/11/2019,21900283,CHA,17,72.33178577833694,MIL,6,73.42037428265223,96,137
01/12/2019,21900284,MIA,25,79.33189962393347,BKN,16,74.28787448526155,109,106
01/12/2019,21900285,BOS,9,80.30305223970615,NYK,8,66.01210684639145,113,104
01/12/2019,21900286,MEM,24,76.88531242671819,MIN,19,73.8313778938815,115,107
01/12/2019,21900287,DAL,5,69.96559522091194,LAL,27,82.80526052679225,114,100
01/12/2019,21900288,SAS,20,73.60057038007066,DET,23,73.04395749103556,98,132
01/12/2019,21900289,OKC,29,68.15407604998519,NOP,10,64.01541799635001,107,104
01/12/2019,21900290,GSW,1,85.10087095120355,ORL,30,67.97746133386337,96,100
01/12/2019,21900291,UTA,18,75.41477963510411,TOR,26,73.80696635550319,110,130
01/12/2019,21900292,WAS,4,72.563368779047,LAC,21,77.63737654160774,125,150
02/12/2019,21900293,PHX,7,73.10777751310908,CHA,17,72.33178577833694,109,104
02/12/2019,21900294,UTA,18,75.41477963510411,PHI,15,71.08515443175374,94,103
02/12/2019,21900295,GSW,1,85.10087095120355,ATL,12,74.17567747459759,79,104
02/12/2019,21900296,IND,22,74.11715550732261,MEM,24,76.88531242671819,117,104
02/12/2019,21900297,NYK,8,66.01210684639145,MIL,6,73.42037428265223,88,132
02/12/2019,21900298,CHI,11,73.89649615338385,SAC,13,79.2718914478331,113,106
03/12/2019,21900299,DET,23,73.04395749103556,CLE,14,74.99837008852089,127,94
03/12/2019,21900300,ORL,30,67.97746133386337,WAS,4,72.563368779047,127,120
03/12/2019,21900301,MIA,25,79.33189962393347,TOR,26,73.80696635550319,121,110
03/12/2019,21900302,DAL,5,69.96559522091194,NOP,10,64.01541799635001,118,97
03/12/2019,21900303,HOU,28,67.11216297865707,SAS,20,73.60057038007066,133,135
03/12/2019,21900304,LAL,27,82.80526052679225,DEN,3,66.69289636052375,105,96
03/12/2019,21900305,POR,2,77.22528492784927,LAC,21,77.63737654160774,97,117
04/12/2019,21900306,GSW,1,85.10087095120355,CHA,17,72.33178577833694,91,106
04/12/2019,21900307,MIL,6,73.42037428265223,DET,23,73.04395749103556,127,103
04/12/2019,21900308,PHX,7,73.10777751310908,ORL,30,67.97746133386337,114,128
04/12/2019,21900309,BKN,16,74.28787448526155,ATL,12,74.17567747459759,130,118
04/12/2019,21900310,MIA,25,79.33189962393347,BOS,9,80.30305223970615,93,112
04/12/2019,21900311,MEM,24,76.88531242671819,CHI,11,73.89649615338385,99,106
04/12/2019,21900312,IND,22,74.11715550732261,OKC,29,68.15407604998519,107,100
04/12/2019,21900313,MIN,19,73.8313778938815,DAL,5,69.96559522091194,114,121
04/12/2019,21900314,LAL,27,82.80526052679225,UTA,18,75.41477963510411,121,96
04/12/2019,21900315,SAC,13,79.2718914478331,POR,2,77.22528492784927,116,127
05/12/2019,21900316,PHI,15,71.08515443175374,WAS,4,72.563368779047,113,119
05/12/2019,21900317,DEN,3,66.69289636052375,NYK,8,66.01210684639145,129,92
05/12/2019,21900318,HOU,28,67.11216297865707,TOR,26,73.80696635550319,119,109
05/12/2019,21900319,PHX,7,73.10777751310908,NOP,10,64.01541799635001,139,132
06/12/2019,21900320,BKN,16,74.28787448526155,CHA,17,72.33178577833694,111,104
06/12/2019,21900321,ORL,30,67.97746133386337,CLE,14,74.99837008852089,93,87
06/12/2019,21900322,IND,22,74.11715550732261,DET,23,73.04395749103556,101,108
06/12/2019,21900323,DEN,3,66.69289636052375,BOS,9,80.30305223970615,95,108
06/12/2019,21900324,WAS,4,72.563368779047,MIA,25,79.33189962393347,103,112
06/12/2019,21900325,GSW,1,85.10087095120355,CHI,11,73.89649615338385,100,98
